county_state,year,population,median_income,median_monthly_rent_cost,median_monthly_home_cost,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_highschool,prop_GED,prop_some_college,prop_college_no_degree,prop_associates,prop_bachelors,prop_masters,prop_professional,prop_doctoral,prop_poverty
"Harford County, Maryland",2015,250290,78050,1131,1490,0.5034040513004915,0.49659594869950857,0.7951496264333373,0.13987374645411324,0.0022773582644132805,0.029557713052858686,0,0.007894841983299372,0.025246713811978107,0.23998167414778987,0.0288400199496619,0.07599429346880546,0.1451511882807335,0.08535439646473433,0.20876973218738765,0.11969797139775218,0.00970806221510839,0.01256132781238039,0.08196714719424171
"Howard County, Maryland",2015,313414,110892,1629,2068,0.5114544978845872,0.48854550211541287,0.5852099778567645,0.18015787424939536,0.002179226199212543,0.17610572597267513,2.2334675540977748e-4,0.013180649237111297,0.04294319972943136,0.12641869766516128,0.010212253756735111,0.04582008425701707,0.10053501784182617,0.06556219523175419,0.3034295164936191,0.21389340397401208,0.043408002047189614,0.04294359329166292,0.04478615431632112
"Montgomery County, Maryland",2015,1040116,98917,1656,2023,0.5179585738513781,0.4820414261486219,0.5423923870029881,0.1796876502236289,0.003288094789427333,0.15091970510981467,4.1245399551588475e-4,0.08511454491614397,0.03818516396248111,0.11936865315568357,0.014469649318683905,0.03972884642055141,0.0959291941180014,0.04908809969755085,0.2714939923428112,0.19075870049128726,0.057136132937539136,0.06097733522545,0.07450861773106164
"Prince George's County, Maryland",2015,909535,76741,1378,1759,0.5179613758678885,0.48203862413211146,0.17030130781113426,0.6261177414832854,0.0036040394267400377,0.0436772636567037,4.5737657154480037e-4,0.1288658490327475,0.02697642201784428,0.22782919639731597,0.02772515957220581,0.05787457346537504,0.16085140073480098,0.06292755699942093,0.1893731944867026,0.10246809373783375,0.012693801302750433,0.017386909026666796,0.09304083613910004
"St. Mary's County, Maryland",2015,111413,85163,1361,1594,0.503343415938894,0.49665658406110597,0.7920529920206798,0.1436098121404145,2.87219624280829e-4,0.03216859791945285,0,0.0035992209167691382,0.02828215737840288,0.2327048272508712,0.031348766849455686,0.07586644695966936,0.14777546665225966,0.08024257813555201,0.20367919176639024,0.10510818768740376,0.010102920122099462,0.014087360544585212,0.07985276164403833
"Washington County, Maryland",2015,149585,55979,891,1139,0.4947755456763713,0.5052244543236287,0.8259050038439684,0.10323227596349902,0.0011899588862519638,0.017662198749874652,1.8049938162248888e-4,0.014600394424574656,0.03722966875020891,0.34477008299630063,0.04517835579153169,0.07558797032834333,0.12406317686070806,0.0809261850453317,0.12673707615341856,0.056918594621533036,0.010686013302409385,0.0062103467443598934,0.1172780677922706
"Wicomico County, Maryland",2015,102370,54781,1031,1117,0.5206212757643841,0.4793787242356159,0.6829344534531601,0.23903487349809516,0.003467812835791736,0.03294910618345218,0,0.0079710852788903,0.03364266875061053,0.27138743012027783,0.04563165108650455,0.06705373230868741,0.161766744182465,0.07727965749310828,0.15077079451126546,0.08023655152233841,0.016740332342568495,0.018881000415813223,0.13394428227061445
"Baltimore city, Maryland",2015,621849,44165,981,1132,0.527172995373475,0.4728270046265251,0.3104161942851078,0.6157797150112004,0.0015309182775882892,0.027167366997454367,6.126889325222039e-4,0.015484466486237013,0.02900865000988986,0.2515137762456468,0.047627221870804044,0.052318458546633716,0.15163864074062752,0.04475369243829084,0.1660533178448059,0.08816703154063034,0.024883542107082473,0.019696139547242753,0.22863171411087665
"Barnstable County, Massachusetts",2015,214333,66102,1187,1312,0.5255606929404245,0.47443930705957554,0.9277572748946732,0.02637018098006373,0.003387252546271456,0.01591915384005263,0,0.00836548734912496,0.018200650389813982,0.22968451820180205,0.020629514216005992,0.06791554943594946,0.14350073676836486,0.09533299514457569,0.23533710172234704,0.1205582530135034,0.028329347537261153,0.01638403749063942,0.06621055478324406
"Berkshire County, Massachusetts",2015,127828,50765,821,1147,0.5135494570829552,0.48645054291704476,0.9125700159589448,0.029930844572394154,0.0024173107613355447,0.017476609193603904,7.82301217260694e-4,0.016154520136433332,0.020668398160027537,0.2552802819032795,0.03964805326761355,0.06506042328728624,0.1157986899280109,0.09156451996454591,0.18440452255874787,0.09304537691592624,0.029173962859675294,0.01765138249346045,0.14699878173257383
"Bristol County, Massachusetts",2015,556772,60183,846,1440,0.513003527476238,0.486996472523762,0.8541162271091218,0.03740849036948697,2.568376283290108e-4,0.02173061863743148,5.478005359464916e-4,0.05884814609930097,0.02709187962038321,0.2560013034505232,0.04447766289252223,0.06231734882301521,0.12243900420517967,0.0934811956572339,0.16823304867767014,0.07180874449783534,0.012181055484578422,0.012579332033331092,0.1263840319597763
"Essex County, Massachusetts",2015,776043,68455,1134,1796,0.5176066274678078,0.48239337253219217,0.7998461425462249,0.03729303659719887,0.002619700197025165,0.03736133178187291,1.0953001315648746e-4,0.09142792345269528,0.031342335411826405,0.23536374550269604,0.026833055207508085,0.05231387576297312,0.11247333456944811,0.0839677786080973,0.2272615749975184,0.11783170484575722,0.024587446692550162,0.014870835370113366,0.1150159786460006
"Franklin County, Massachusetts",2015,70601,58613,1021,1151,0.5130097307403578,0.48699026925964223,0.9358224387756547,0.02767666180365717,0.004617498335717624,0.004546677809096188,0,0.011756207419158369,0.015580515856715911,0.25172099037766704,0.041531966683147604,0.060852698436846306,0.1306241204883429,0.1123492944890275,0.1919902635682501,0.11605750580002282,0.01382497242612102,0.021830905564218614,0.10863118915713191
"Hampden County, Massachusetts",2015,470690,51514,868,1248,0.515662113068049,0.48433788693195096,0.8136331768255115,0.08517495591578321,0.002802269009326733,0.02178078990418322,1.593405426076611e-4,0.04917036690815611,0.027279100894431578,0.27191698858243846,0.048454010747807426,0.06433448344818611,0.12483137115486556,0.08996289371859535,0.15528455026488616,0.08077996197320349,0.016610536406372504,0.007335553150224891,0.1689901297452097
"Hampshire County, Massachusetts",2015,161292,60583,1017,1324,0.5318924683183295,0.4681075316816705,0.8815316320710265,0.02764551248667014,0.0033231654390794337,0.05433003496763634,0,0.009349502765171241,0.023820152270416388,0.19489722895877232,0.01840734703613883,0.03991571581918658,0.11233252494732239,0.10297976384526697,0.23570747028187491,0.1554685325806067,0.029439828251103247,0.0483838905895917,0.16792239660916936
"Middlesex County, Massachusetts",2015,1585139,90267,1440,1947,0.5119683510405081,0.48803164895949186,0.7821799854776142,0.05080374654840995,0.001222605714703884,0.11198576276276087,3.116445939441273e-4,0.02549177075322732,0.028004484149339585,0.187897631626742,0.019050174887888325,0.03909248049848695,0.08944898794534065,0.056990591022572326,0.2622505102967447,0.18734373715222338,0.037480493969056006,0.05068269978829123,0.07535504371452258
"Norfolk County, Massachusetts",2015,696023,94039,1396,2031,0.5206853796498104,0.47931462035018957,0.7919364733636676,0.06714433287405733,4.7412226320107237e-4,0.10454683250409828,4.741222632010724e-5,0.015607242864100755,0.020243583904554878,0.18142588616051666,0.02443799810178313,0.041672242592939536,0.10007638161159024,0.08069068741391627,0.28182344112542435,0.1539470352199523,0.03925932483596483,0.03499966029741476,0.07065332767222163
"Plymouth County, Massachusetts",2015,510393,75080,1201,1720,0.513271145960074,0.4867288540399261,0.8407031444396769,0.09534809450756573,3.174024722125891e-4,0.01366593977581981,0,0.028434951106304358,0.021530467698420628,0.26217478129644967,0.025416132436204372,0.060022919905143364,0.13066047904871048,0.09194626303427773,0.23000465205995485,0.09426378314592718,0.025626042458556954,0.009139595838108314,0.09727437504871113
"Suffolk County, Massachusetts",2015,778121,56771,1387,1888,0.5158914873136697,0.48410851268633026,0.5550704838964634,0.2236246033714551,0.0017786436813811734,0.0881443888546897,1.9662751680008637e-4,0.07339089935884008,0.05779435332037048,0.20776499589153657,0.026559348621797266,0.031244864420706654,0.10704974975722716,0.04828191529095391,0.2434320609546575,0.11575408978860088,0.03691267647717935,0.03180884440128483,0.1978562788771685
"Worcester County, Massachusetts",2015,818963,65753,981,1492,0.5071389061532694,0.49286109384673055,0.8477245003742537,0.04911821413177396,0.001630110273602104,0.04736111399416091,2.0147430347891175e-4,0.029957397342737096,0.024007189579993236,0.25501689439971664,0.03388181253923991,0.04973875838235899,0.12063620964438586,0.09092209973509152,0.21042426497287417,0.09848120330339623,0.019690159034523962,0.016865780299466428,0.12176990433052265
"Allegan County, Michigan",2015,114625,55250,733,772,0.4966455834242094,0.5033544165757906,0.9381635768811342,0.012641221374045802,0.005548527808069793,0.004231188658669575,0.0010468920392584515,0.010983642311886586,0.02738495092693566,0.34818056315282225,0.04722460993462009,0.07751816832070016,0.12990023703472167,0.0817379073220286,0.14281993175483837,0.05019405589851788,0.006980802792321117,0.008126904743299211,0.11355714386310824
"Bay County, Michigan",2015,105659,46560,626,692,0.5086268088851873,0.49137319111481276,0.9459298308710096,0.01673307527044549,0.0026594989541827954,0.0071929509081100525,0,0.003946658590370911,0.023537985405881184,0.30431993156544057,0.04377405902480753,0.08790900342172797,0.15018177929854576,0.13416916167664672,0.1217252994011976,0.04869279298545766,0.004825171086398631,0.004771706586826348,0.14633488694580332
"Berrien County, Michigan",2015,154636,46649,688,802,0.5102046095346491,0.48979539046535087,0.784435707079852,0.14792803745570243,0.0020758426239685453,0.02062262345120153,6.337463462583098e-4,0.012972399699940506,0.03133164334307664,0.2374203821656051,0.044885724990633195,0.07506556762832521,0.14611277632071937,0.11268265267890595,0.16846197077557137,0.08832896215811165,0.021899587860621957,0.010640689396777819,0.17035495325362734
"Calhoun County, Michigan",2015,134314,43084,682,739,0.5136396801524785,0.4863603198475215,0.8227735009008741,0.10487365427282339,0.00872582158226246,0.02024360826123859,0.0012582456035856277,0.0026579507720714147,0.03946721860714445,0.3172274696086319,0.0694675586611266,0.07998192498870312,0.1487330960069655,0.09217153626574676,0.1358822038288164,0.053001664223601114,0.006546680920943868,0.004088920238501978,0.15797878057393788
"Clinton County, Michigan",2015,77390,63764,816,1000,0.5125339191109962,0.48746608088900373,0.9391006589998708,0.015544644010854116,9.432743248481716e-4,0.015531722444760305,0,0.0018090192531334797,0.027070680966533145,0.25159910604192354,0.02001772503082614,0.08012869913686807,0.17900354500616522,0.09744913686806411,0.20826911220715166,0.07355887792848335,0.022580147965474723,0.007301942046855733,0.12471863058158404
"Eaton County, Michigan",2015,108801,56005,779,995,0.5127802134171561,0.48721978658284393,0.8628321430869201,0.06701225172562753,0.00546869973621566,0.022453837740461943,0,0.019356439738605343,0.022876627972169373,0.2543905981777367,0.036630133368546154,0.09688366565429817,0.1733262907698402,0.11239931335005943,0.17031559487653505,0.06875742770368413,0.02058629341080153,0.00590254852766407,0.11413783456122353
"Genesee County, Michigan",2015,410849,44025,727,817,0.5179469829548082,0.48205301704519177,0.7506042365930062,0.19590895925266946,0.0020786225596265296,0.011371574471399469,0,0.00506998921744972,0.034966617905848624,0.2736424221739209,0.046129802942391634,0.07822666115791553,0.18651673283155795,0.10756076092618873,0.13513445544198746,0.056900608956510806,0.010178016490326753,0.0053099570676678224,0.20632228256983873
"Grand Traverse County, Michigan",2015,91636,55013,898,959,0.49863590728534635,0.5013640927146537,0.9383648347810905,0.012887947968047491,0.012778820550875201,0.008250032738225152,0.0028482255881967784,0.004408747653760531,0.020461390719804445,0.2137132141668935,0.030577987478450232,0.08520097994737319,0.18021655627136074,0.10879230559840306,0.2032937120043553,0.07503856274385265,0.023258627468771737,0.02272933490608838,0.07346815709834839
"Ingham County, Michigan",2015,286085,47082,790,987,0.5141443976440568,0.48585560235594316,0.7433769683835224,0.10869846374329308,0.0034220598773091913,0.06394603002604121,3.9848296834856775e-4,0.020937833161472987,0.05922016184001258,0.18449037560461692,0.036763036733933635,0.06920717333224682,0.16916468280530608,0.08042932894070534,0.21775521964110056,0.10794922090999576,0.022473414317561394,0.03646036448723247,0.21281671817161774
"Isabella County, Michigan",2015,70698,40838,733,815,0.5154459814987694,0.4845540185012306,0.886786047695833,0.030043282695408638,0.036182070214150326,0.022037398511980538,0,0.003960508076607542,0.02099069280601997,0.28536352123232794,0.04600553100204182,0.08583391486392185,0.14416789434235353,0.06448528081465973,0.14574448838231113,0.09661161510428781,0.011630611770179112,0.03148018919128479,0.27630822758267193
"Jackson County, Michigan",2015,159494,50783,696,852,0.4882566115339762,0.5117433884660239,0.8729293891933239,0.08494990407162652,0.0030596762260649306,0.00842037945001066,0,0.006714986143679386,0.02392566491529462,0.2808922298465627,0.06739047341693817,0.09470158897726652,0.1415063431681258,0.09632150852732932,0.15242714912360533,0.05045412351431536,0.009737718643635901,0.006570684916546841,0.1664114173359995
"Kalamazoo County, Michigan",2015,260263,52164,739,965,0.5108755374371309,0.4891244625628691,0.8106300165601719,0.10975052158777851,0.003619415744842717,0.0231996096256479,0,0.005356120539608012,0.047444315941951025,0.18520751188726017,0.030934557018865834,0.08395819621206996,0.1561736862501461,0.10030817683568208,0.22527050052593053,0.12002903382563711,0.019068826159968997,0.026438004785660243,0.1609373321289727
"Kent County, Michigan",2015,636369,54340,794,941,0.5077620060059493,0.4922379939940506,0.7977541332151629,0.09681646968975548,0.0037713967839413925,0.02819904803659512,2.341408836696948e-4,0.03430871082658018,0.038916100564295245,0.21132506801716458,0.03759254056416426,0.06634825268526723,0.154039367110189,0.0877703577234601,0.22945497419790173,0.08110671671001035,0.01715737478958503,0.012765375000900492,0.14573074473535932
"Lapeer County, Michigan",2015,88373,57762,729,952,0.501872743937628,0.498127256062372,0.9552804589637106,0.013024340013352495,0.0026478675613592385,8.034128070790852e-4,9.165695404705057e-4,0.0055673112828578866,0.021760039831170155,0.29598295014208215,0.04795272539395505,0.08024412296564196,0.17306574528545596,0.11763756135365538,0.13032808059932835,0.04827563936967192,0.006797339188840093,0.002470291914234048,0.09655291875974363
"Lenawee County, Michigan",2015,98573,48279,742,852,0.49828046219553024,0.5017195378044698,0.9198360605845414,0.027776368782526654,0.008054944051616568,0.003652115690909275,0.0024854676229799236,0.014456291276515881,0.02373875199091029,0.3364653045546544,0.04516243407348314,0.10703363914373089,0.14828110919056273,0.08270176838186412,0.12430380120846814,0.04247366632687734,0.007091255595443868,0.004520675442095466,0.15111964308695466
"Livingston County, Michigan",2015,187316,76455,910,1233,0.4984411369023468,0.5015588630976532,0.9591705994148925,0.006470349569711076,0.0024664203805334303,0.009246407140874244,0.001580217386662111,0.0057496423156591005,0.015316363791667556,0.2273338610635044,0.027982508050446907,0.10595848351867934,0.15962556775824835,0.10864837031287226,0.20483872207321102,0.09011120760546278,0.013011366693053176,0.010943996556944903,0.06705042622034463
"Macomb County, Michigan",2015,864840,54640,893,940,0.5133180703945238,0.4866819296054762,0.8199169788631423,0.1115466444660284,0.003117339623514176,0.037218445030294624,2.0234956755006705e-4,0.004362656676379446,0.023635585773090977,0.27547274639363456,0.029208087783002958,0.08061491755461635,0.16736611306228547,0.10200011905470564,0.15112341343069363,0.07031668551699506,0.010870356039711359,0.005297934400857194,0.11685274883404212
"Marquette County, Michigan",2015,67215,48259,674,821,0.49133377966227776,0.5086662203377222,0.9313099754519081,0.018016811723573608,0.008718292047905973,0.005192293386892807,1.9340920925388678e-4,0.0050881499665253295,0.03148106821394034,0.2835934526075371,0.03217716473723102,0.07427394254237668,0.14606238384200274,0.0842831232226427,0.20564723795875411,0.07568463243691081,0.02418325533487091,0.010725721579077006,0.15552898030774137
"Midland County, Michigan",2015,83632,59292,739,888,0.5023077290989095,0.49769227090109047,0.9334226133537402,0.01407356035967094,0.002905586378419744,0.01926296154581978,0.0033121293284867036,0.007006887315859958,0.02001626171800268,0.2963289128332643,0.027438182069346596,0.05477275866832435,0.13392733803011467,0.09414283740848184,0.20800524934383202,0.09645669291338582,0.010982179859096561,0.02438182069346595,0.11457953024218084
"Monroe County, Michigan",2015,149568,54396,731,905,0.507795785194694,0.49220421480530596,0.9474152225074882,0.02190976679503637,0.0011767222935387248,0.007648694908001711,3.0086649550706035e-4,0.002547336328626444,0.019001390671801455,0.3146136424705386,0.051188054201374227,0.09595600936624314,0.14849717861118575,0.1130474837818126,0.12208744386012053,0.04834747226593989,0.00897278415415915,0.0034355686921807224,0.10529912448071016
"Muskegon County, Michigan",2015,172790,47453,714,739,0.5031772672029632,0.49682273279703687,0.8063834712656982,0.13875224260663233,0.007593032004166908,0.003570808495862029,5.960993113027374e-4,0.00573528560680595,0.037369060709531804,0.27359495504708337,0.08084707486471515,0.09930546678597299,0.15898419191273594,0.09662959648898548,0.13274532361839023,0.044143338020367295,0.007635604414333802,0.0028207422557416165,0.154967198880903
"Oakland County, Michigan",2015,1242304,69998,985,1224,0.5133332904023492,0.4866667095976508,0.7548418100561537,0.14076989207150584,0.0034701651125650405,0.06838020323527896,1.1027896553500593e-4,0.008273337282983875,0.02415431327597754,0.16772935858951799,0.02033605906910948,0.061525721974950834,0.1556717156033997,0.08068982967026647,0.2558315794316208,0.14386479430470736,0.03413035227547183,0.015422834075147501,0.09286229763440372
"Ottawa County, Michigan",2015,279955,61012,819,924,0.5076851636870211,0.4923148363129789,0.8966583915272097,0.013623618081477381,0.0034469825507670877,0.029701201978889466,0,0.032737404225679126,0.02383240163597721,0.24500975972486871,0.041240646930334156,0.0775607659060278,0.13669424176232747,0.10204721847841242,0.2091543895524469,0.079994887763164,0.015023005065761956,0.013593902495701074,0.08686315165876778
"Saginaw County, Michigan",2015,193307,43383,720,701,0.5150098030593823,0.4849901969406178,0.747091414175379,0.17850879688785196,0.002617597914198658,0.012182693849679526,0,0.01691092407414113,0.042688573098749655,0.29925115425013415,0.04818758170428527,0.0783000974784074,0.1714713194344741,0.09512079010405253,0.12578492787353499,0.048021339459108185,0.013835888678147458,0.006098067811723101,0.18409822564947217
"St. Clair County, Michigan",2015,159875,51127,760,822,0.5049257232212666,0.4950742767787334,0.9340297107114933,0.019878029710711495,0.001307271305707584,0.008331508991399532,0,0.0051727912431587175,0.03128068803752932,0.30813849882386485,0.04135184261173284,0.08894076555706038,0.17295423765058093,0.1263899779029154,0.11625917741820514,0.03594340295103001,0.009783306008981396,0.002851236723929004,0.12464793179665298
"Shiawassee County, Michigan",2015,68619,51839,700,781,0.5042043748815925,0.4957956251184074,0.9613080925108206,0.0036433057899415613,0.0049111762048412244,0.004780017196403329,9.326862822250397e-4,0.008641921333741384,0.015782800682026844,0.3112258823035418,0.05473326195125024,0.08551153660431232,0.19926098549264135,0.10090067393084336,0.11656274275156936,0.034977220717599886,0.006928261006487372,0.003632088345825198,0.10905420050177403
"Van Buren County, Michigan",2015,75077,48034,609,757,0.5130998841189712,0.48690011588102883,0.8646589501445183,0.03196718036149553,0.005714133489617326,0.006806345485301757,0,0.04114442505694154,0.049708965462125554,0.2539903798959458,0.056954942573868655,0.09386472955727888,0.15808383233532936,0.0957494846372828,0.14104250515362718,0.05589476784136645,0.0035731815058407776,0.004829684892510062,0.15520864200856657
"Washtenaw County, Michigan",2015,358880,61977,978,1312,0.5059657824342398,0.49403421756576016,0.7334596522514489,0.12466562639322336,0.004745318769505127,0.08919137316094516,0.0010337717342844405,0.00784384752563531,0.03906041016495765,0.12492074689908289,0.023561612030397472,0.05444129912576016,0.12366609217470509,0.06774689015296964,0.2682907226989811,0.18424225105596384,0.0426627255922774,0.056472857487297176,0.14550200637561944
"Wayne County, Michigan",2015,1759335,41557,809,811,0.5190103078720084,0.48098969212799153,0.5354108228393114,0.3911813270354992,0.002577110101259851,0.03221046588625816,2.3815816771677935e-4,0.018263718961994163,0.020118397007960392,0.2548058856084779,0.04940402577259714,0.06616782934878414,0.17697223228133946,0.08219627349563055,0.1385166066535936,0.06539232834780707,0.013291984667627786,0.008609086002036118,0.24787278720968364
"Anoka County, Minnesota",2015,344151,73382,1042,1242,0.4983858829409184,0.5016141170590817,0.8503534785602831,0.05269489264886634,0.007511237799686765,0.043004378891823646,4.910635157242024e-4,0.012578780825858418,0.0333661677577575,0.23056661430200778,0.03785749639544643,0.07997589791043491,0.16138070541651423,0.13158019324711098,0.20742860831952484,0.0714454797822204,0.011435580709720458,0.005384234651057695,0.06898128471560681
"Blue Earth County, Minnesota",2015,65787,48350,762,911,0.4982291334154164,0.5017708665845836,0.9149072005107391,0.03374526882210771,0.004043352030036329,0.017222247556508124,0,0.004073753173119309,0.02600817790748932,0.21450142983136009,0.03490392067776679,0.0591709650693535,0.18384691450410243,0.12708127321805596,0.215570462623941,0.06670764625704893,0.02520244808509501,0.024106689472699575,0.18831293958955583
"Carver County, Minnesota",2015,98741,92653,983,1614,0.5113174871633871,0.48868251283661296,0.9292998855591902,0.017591476691546572,0.001164663108536474,0.022705866863815437,0,0.004192787190731307,0.025045320586180007,0.19555136367208992,0.01606539338206398,0.05119861667845634,0.1246089758704708,0.12050616992847599,0.3003379706044172,0.11322801226125914,0.01556236736618722,0.015766721685137153,0.041619290536041714
"Dakota County, Minnesota",2015,414686,77196,1042,1352,0.5085076419266625,0.4914923580733374,0.8266616186705121,0.052408328229069705,0.003245829374514693,0.04750100075719942,3.424277646219067e-4,0.03132008314724876,0.03852071205683336,0.18207654278405336,0.02592983817653991,0.05979276249604783,0.15298856025983731,0.11757710327383519,0.28993489695610936,0.09128079100916904,0.019441091086775317,0.01040139691299474,0.07322097560028729
"Hennepin County, Minnesota",2015,1223149,68935,1004,1378,0.5066226600356948,0.4933773399643053,0.7344248329516682,0.1291788653712671,0.005485022675078833,0.07070438679179723,7.766837891377093e-5,0.026241283768371638,0.03388794006290321,0.14671263736783818,0.02461972417579297,0.05833932813993772,0.12894000776169698,0.08417655020966047,0.3053801811693659,0.12409249671074427,0.03358235444451806,0.01968820695334463,0.10814951695087528
"Olmsted County, Minnesota",2015,151436,69973,856,1067,0.5088552259700467,0.49114477402995327,0.8478433133468924,0.051381441665125864,0.004688449245886051,0.06302332338413587,5.480863202937215e-4,0.00826091550225838,0.024254470535407698,0.18027104914712985,0.019656904743360074,0.06981657449957161,0.1271321754030688,0.11459225796401588,0.23008022431653555,0.11178830126956928,0.05872731521146507,0.03089220344263572,0.09356772141302529
"Ramsey County, Minnesota",2015,538133,57384,899,1197,0.5129809916879284,0.48701900831207157,0.6846318661000161,0.11548446201961225,0.005130701889681547,0.13808668117361322,3.3634807751986963e-4,0.01425484034615978,0.04207510039339717,0.1809946359679563,0.030762400636153407,0.05871493639870859,0.1362222490720421,0.07862563889302564,0.25040953780532693,0.10912391223106081,0.02972275063292206,0.027660309815700963,0.15058550645020383
"Rice County, Minnesota",2015,65400,57323,735,1058,0.48799694189602444,0.5120030581039755,0.8828899082568807,0.03408256880733945,0.006712538226299694,0.02801223241590214,0,0.03102446483180428,0.0172782874617737,0.2876390336103909,0.05878789347420457,0.060799185790098624,0.12196185814331063,0.11168730462597233,0.18375457387258584,0.06227736448009305,0.02067026922238108,0.016793079215838322,0.0685048421932697
"St. Louis County, Minnesota",2015,200431,50124,683,819,0.4989048600266426,0.5010951399733574,0.9227863953180895,0.014294196007603614,0.013141679680288978,0.011764647185315644,8.731184297838158e-4,0.002394839121692752,0.03474512425722568,0.25241103111150376,0.04402432380699972,0.07164627412871594,0.1687427300970302,0.12135400562451228,0.1840997099400739,0.07040210845590941,0.01561464729007465,0.012250246624556444,0.13242667302676947
"Scott County, Minnesota",2015,141660,92506,1052,1578,0.5016377241281943,0.4983622758718057,0.8436397006917973,0.027947197515177186,0.007165043060849923,0.06375829450797685,6.353240152477763e-5,0.0241140759565156,0.033312155866158405,0.20584264689609383,0.032333739072701116,0.06326214451698572,0.13763417063184685,0.14365386743388292,0.26596215558260483,0.08008188558149829,0.007391833573088414,0.008797167201504924,0.05212182726603432
"Sherburne County, Minnesota",2015,91705,80088,894,1389,0.48695272885884083,0.5130472711411591,0.9370263344419606,0.0195082056594515,0.005375933700452538,0.01692383185213456,0,0.0039910582847173,0.017174636061283464,0.23670289670187614,0.038781446139715264,0.08860199690428808,0.1707744382643602,0.1332516881835655,0.1930397509822932,0.0634791039444813,0.00957629569151741,0.008827881818645711,0.10068982619085191
"Stearns County, Minnesota",2015,154708,55030,758,988,0.4983064870594927,0.5016935129405072,0.901071696357008,0.043649972852082636,0.0024239211934741576,0.02013470538045867,1.22812007136024e-4,0.012365229981642837,0.020231662228197635,0.26532938703368647,0.02617735339950009,0.08115711641235346,0.1381971825093864,0.1504648754928517,0.17871299036782162,0.04770072267483816,0.015101917023123503,0.010970852463474068,0.1481607075036623
"Washington County, Minnesota",2015,251597,87995,1213,1390,0.5055187462489616,0.49448125375103835,0.861536504807291,0.041320047536337876,0.004264756733983315,0.054416388112735845,0,0.004177315309800991,0.034284987499850955,0.1980457173039115,0.024478417793949353,0.07118166612870096,0.13380674315560903,0.107608791337774,0.2761231256785704,0.09808973267994953,0.03436133689368819,0.017412482760644384,0.05084971273057152
"Wright County, Minnesota",2015,131311,76306,857,1308,0.498252240863294,0.501747759136706,0.94295222791693,0.00860552428966347,0.00182772197302587,0.011880192824668154,3.198513452795272e-4,0.01204773400552886,0.022366747644904084,0.27067491337409383,0.03454392790832436,0.08189548126160433,0.16408661408010974,0.12710651734292033,0.19199612105157346,0.05287432443619248,0.010797194858028122,0.008077200534538014,0.03630171894546634
"DeSoto County, Mississippi",2015,173323,60394,954,977,0.5200636961049601,0.4799363038950399,0.6933240250861109,0.2566133750281267,0.0010327538757118214,0.015889408791677967,2.1924383953658775e-4,0.012398816083266503,0.020522377295569542,0.22843543379649098,0.06835526845547513,0.07122726337356512,0.20267694978035056,0.0875555833907434,0.15988333079834302,0.0548542082330521,0.010396442662992422,0.005448738022170727,0.09624660355731915
"Forrest County, Mississippi",2015,75944,33779,697,590,0.5360660486674391,0.4639339513325608,NA,NA,NA,NA,NA,NA,NA,0.2389969848810221,0.051126873603609464,0.05600746187718271,0.13001887160799114,0.11446606364287108,0.15385783388646668,0.0685017678575302,0.01277629552504284,0.014077785731329038,0.2746267832235434
"Harrison County, Mississippi",2015,201410,42297,837,757,0.5110818727967826,0.4889181272032173,0.6836750906111911,0.2377290104761432,0.006499180775532496,0.03342932327093987,3.4754977409264686e-4,0.012978501563973984,0.025341343528126708,0.2232410108740954,0.07729322168756868,0.06523699465767438,0.17929754101466297,0.09735157049217595,0.14227257227295115,0.05922024779297541,0.013450536127003372,0.011275717046186488,0.2230051496456432
"Hinds County, Mississippi",2015,242891,39002,816,866,0.5337538237316327,0.4662461762683673,0.2629821607222993,0.7118913422069982,8.645853489837005e-4,0.009596897373719075,0,0.011013170516816185,0.003651843831183535,0.21463503341494938,0.04877478518961117,0.035512719762555774,0.20144440908470965,0.09238632747299852,0.15421534944438312,0.07762399901281393,0.028543965500444884,0.018386340462288844,0.26968460332606325
"Jackson County, Mississippi",2015,141425,45596,792,664,0.5044086971893229,0.49559130281067704,0.7003429379529786,0.21574686229450238,0.004928407283012197,0.025023864238995934,0,0.028135053915502917,0.025822874315007956,0.25641807042801146,0.06431206061306628,0.0759134519393449,0.17517680562415275,0.10343523081934826,0.10552642363993653,0.06549952186294805,0.01224241023108206,0.005716627610050336,0.1553443029495393
"Jones County, Mississippi",2015,68215,32856,588,475,0.5155317745363923,0.48446822546360774,NA,NA,NA,NA,NA,NA,NA,0.20468367069075066,0.05273667967686303,0.03785059453571753,0.19122719433602614,0.10014069165834619,0.11636561677407643,0.07025506036125988,0.031315240083507306,0.0023372969047835163,0.2514533792005288
"Lauderdale County, Mississippi",2015,78524,37676,749,502,0.5165045081758444,0.4834954918241557,NA,NA,NA,NA,NA,NA,NA,0.24363636363636362,0.05444925444925445,0.05925925925925926,0.2065031265031265,0.11911495911495912,0.09806637806637807,0.05793169793169793,0.010870610870610871,0.0017893217893217893,0.19540747411076093
"Lee County, Mississippi",2015,85300,39581,682,706,0.524443141852286,0.4755568581477139,NA,NA,NA,NA,NA,NA,NA,0.240939778557926,0.042272031686020346,0.06328202358448105,0.18991808443604286,0.0941398865784499,0.14658385093167703,0.06641461877756774,0.009523809523809525,0.004986947520028806,0.17384451291775302
